ID,zipcodes,zc_state,prop_pop_ge18,prop_hh_wchildren_le18,latitude,longitude,elevation,region,business_density_persqmi,avg_num_employees_perbiz,avg_annual_payroll_perbiz,growth_rank,growing_counties_b,growth_increase_percentage,prop_maildeliv_biz,pop_density,prop_water,prop_mail2pob,city_delivery_indicator,carrier_route_rate_sortation,shotguns2chardonnay,tatoo2tooth,spiritanimal,newzip1,newzip2,newzip3,ref_dt,date1,date2,date3,yb_4_05
6479,62515,IL,0.777,0.285,39.84574,-89.3926,612,Midwest,0.173,0,183.455,0,0,0,0.02,15.131,0,0.329,N,C,58.15023683,1.249614333,Narwhal,62501,41534,50538,4/1/15,3/25/15,12/13/14,10/9/14,0
6484,62534,IL,0.798,0.224,39.50699,-88.752827,650,Midwest,0.372,4.955,93.955,0,0,0,0.019,19.092,0.035,0.307,N,C,38.16685758,43.62871373,Wolverine,62501,11694,55431,4/1/15,12/26/14,9/9/14,6/22/14,0
6486,62536,IL,0.761,0.36,39.641,-89.6569,612,Midwest,2.315,7.688,375.375,0,0,0,0.011,131.944,0.009,0.094,N,C,36.70758902,0.141941057,Platypus,62501,21607,84515,4/1/15,3/8/15,11/8/14,9/6/14,0
6487,62540,IL,0.76,0.294,39.587647,-89.406352,634,Midwest,8.321,11.353,824,0,0,0,0,730.299,0.093,0.951,N,C,29.20147387,0.298330666,Armadillo,62501,84006,52157,4/1/15,2/4/15,12/21/14,9/13/14,0
6488,62540,IL,0.76,0.294,39.587647,-89.406352,634,Midwest,8.321,11.353,824,0,0,0,0,730.299,0.093,0.951,N,C,31.64297397,0.147844389,Sun Bear,62501,72086,92646,4/1/15,3/22/15,12/21/14,12/18/14,0
6489,62543,IL,0.748,0.312,39.961082,-89.165236,590,Midwest,0.386,3.25,59.625,0,0,0,0.013,26.047,0,0.528,N,C,42.75190111,2.010141612,Wolverine,62501,40510,24941,4/1/15,12/14/14,8/19/14,6/18/14,0
6491,62547,IL,0.781,0.242,39.777042,-89.243586,634,Midwest,0.406,3.235,112.294,0,0,0,0.003,19.199,0,0.336,N,C,33.16663763,0.822257475,Wolverine,62501,01951,79529,4/1/15,2/2/15,10/10/14,8/13/14,0
6492,62547,IL,0.781,0.242,39.777042,-89.243586,634,Midwest,0.406,3.235,112.294,0,0,0,0.003,19.199,0,0.336,N,C,26.84449613,20.54693198,Mole Rat,62501,75032,60477,4/1/15,12/20/14,8/24/14,6/12/14,0
6494,62556,IL,0.756,0.264,39.473148,-89.370718,634,Midwest,0.14,0,0,0,0,0,0,19.665,0,0.386,N,C,35.60853177,0.025848991,Sun Bear,62501,20818,73401,4/1/15,12/4/14,9/13/14,5/23/14,0
6495,62558,IL,0.735,0.347,39.58644,-89.534908,612,Midwest,0.671,6.935,239.516,0,0,0,0.014,38.867,0.034,0.232,N,D,43.00853462,0.148281953,Rock Chuck,62501,28016,06069,4/1/15,12/11/14,12/8/14,8/9/14,0
6496,62561,IL,0.735,0.359,39.856932,-89.513246,612,Midwest,2.861,5.566,145.408,0,0,0,0.02,200.053,0.011,0.233,N,D,57.21144532,0.045836472,Narwhal,62501,29123,28384,4/1/15,2/1/15,1/4/15,11/25/14,0
6497,62567,IL,0.733,0.33,39.640699,-89.185302,634,Midwest,0.571,4.591,140.227,0,0,0,0.006,29.934,0,0.228,N,C,45.85062976,0.33097983,Sun Bear,62501,19120,55449,4/1/15,3/21/15,3/17/15,1/11/15,0
6499,62621,IL,0.754,0.306,39.731883,-90.522092,546,Midwest,0.305,10.75,360.813,0,0,0,0.004,22.343,0.003,0.297,N,C,39.57921979,0.739273253,Tapir,62601,66762,61435,4/1/15,12/8/14,9/20/14,7/2/14,0
6504,62633,IL,0.807,0.212,40.21381,-89.859113,479,Midwest,0.145,14.8,714.7,0,0,0,0.003,9.39,0.002,0.428,N,C,40.29679472,0.126736116,Wolverine,62601,47847,29439,4/1/15,12/6/14,9/7/14,6/11/14,0
6505,62635,IL,0.757,0.279,40.27142,-89.473168,590,Midwest,0.332,4.923,120.154,0,0,0,0.002,18.842,0,0.381,N,C,48.55431935,1.254504327,Mole Rat,62601,01473,95202,4/1/15,12/11/14,9/11/14,7/23/14,0
6506,62640,IL,0.792,0.255,39.415699,-89.813085,627,Midwest,0.839,12.719,455.875,0,0,0,0.035,49.211,0.012,0.027,Y,D,31.28827191,0.062576764,Tapir,62601,45216,36317,4/1/15,3/26/15,2/1/15,12/2/14,0
6507,62649,IL,0.777,0.277,39.358379,-90.07994,627,Midwest,0.265,3.7,145.2,0,0,0,0.013,12.945,0.004,0.151,N,C,28.89286948,0.48474915,Grey Goose,62601,82055,82716,4/1/15,2/12/15,2/9/15,10/30/14,0
6508,62655,IL,0.787,0.262,40.158564,-89.994329,479,Midwest,0.194,5.545,277.455,0,0,0,0.033,10.042,0.006,0.437,N,C,28.06934844,0.013812055,Wolverine,62601,66209,47521,4/1/15,3/10/15,2/10/15,12/28/14,0
6516,62803,IL,0.748,0.312,38.45428,-89.295207,503,Midwest,0.398,13.652,284.391,0,0,0,0.017,17.546,0,0.057,N,C,38.32586571,4.94102154,Grey Goose,62801,41005,61516,4/1/15,3/30/15,3/13/15,11/26/14,0
6517,62806,IL,0.765,0.267,38.34991,-88.087787,447,Midwest,0.889,18.824,724.231,0,0,0,0.074,33.348,0.002,0.044,Y,C,50.31230315,1.531992442,Wolverine,62801,16650,30534,4/1/15,1/10/15,11/10/14,11/8/14,0
6519,62816,IL,0.81,0.224,38.177076,-88.912786,472,Midwest,0.347,0,0,0,0,0,0.005,37.782,0.162,0.181,N,C,26.47036327,2.221993811,Grey Goose,62801,01330,94923,4/1/15,12/28/14,10/3/14,8/28/14,0
6520,62822,IL,0.77,0.26,37.977372,-89.049665,462,Midwest,17.196,8.261,199.065,0,0,0,0.038,962.243,0.006,0.08,Y,C,53.45273762,7.522515641,Sun Bear,62801,67466,95258,4/1/15,12/14/14,8/15/14,7/23/14,0
6522,62830,IL,0.777,0.255,38.432025,-88.95028,472,Midwest,0.81,3.783,107.043,0,0,0,0.028,49.004,0.001,0.101,N,C,46.06472845,12.6675113,Sun Bear,62801,02779,12304,4/1/15,12/2/14,10/15/14,9/13/14,0
6524,62835,IL,0.796,0.247,38.104365,-88.318304,383,Midwest,0.219,8.188,165.75,0,0,0,0.023,15.794,0.001,0.234,N,C,46.48830769,1.641471857,Armadillo,62801,55415,85304,4/1/15,3/14/15,1/16/15,12/18/14,0
6527,62844,IL,0.796,0.24,38.2737,-88.049001,383,Midwest,1.265,7.214,180.625,0,0,0,0.068,47.053,0.008,0.057,Y,C,34.93106725,0.930984186,Grey Goose,62801,36801,53821,4/1/15,2/4/15,11/8/14,8/8/14,0
6529,62868,IL,0.782,0.284,38.711734,-88.222723,481,Midwest,0.357,4.333,133.694,0,0,0,0.02,18.576,0.001,0.275,N,C,40.11076905,1.279399841,Narwhal,62801,62815,75477,4/1/15,3/21/15,12/24/14,11/22/14,0
6530,62872,IL,0.72,0.353,38.27618,-88.773897,472,Midwest,0.381,3.222,101,0,0,0,0.014,49.903,0.001,0.071,N,C,46.60123601,1.162912347,Axolotl,62801,13494,31003,4/1/15,3/21/15,12/31/14,9/2/14,0
6532,62876,IL,0.781,0.303,38.291143,-89.190996,503,Midwest,0.652,0,0,0,0,0,0,80.508,0,0.957,N,C,36.38993921,13.83935456,Mole Rat,62801,15655,74344,4/1/15,3/7/15,12/17/14,10/15/14,0
6533,62892,IL,0.763,0.286,38.800645,-89.068832,544,Midwest,0.357,8.625,627.375,0,0,0,0.039,14.161,0.002,0.116,N,C,51.14349079,1.789925326,Axolotl,62801,80202,91950,4/1/15,2/3/15,10/27/14,7/27/14,0
6535,62898,IL,0.753,0.331,38.383584,-89.06134,472,Midwest,0.482,5.462,125.808,0,0,0,0.023,38.856,0.001,0.046,N,C,45.70745897,1.018190996,Axolotl,62801,12477,57030,4/1/15,2/18/15,1/14/15,11/17/14,0
6542,62932,IL,0.764,0.286,37.899948,-89.218528,417,Midwest,0.312,4.333,84.333,0,0,0,0.026,41.361,0.042,0.236,N,C,48.12130847,3.411661788,Narwhal,62901,37356,44805,4/1/15,12/15/14,8/15/14,5/20/14,0
6544,62939,IL,0.786,0.255,37.537396,-88.995135,404,Midwest,0.866,6.342,126.553,0,0,0,0.012,71.054,0.018,0.121,N,C,42.35348332,0.503230528,Wolverine,62901,36576,30234,4/1/15,12/18/14,10/4/14,9/9/14,0
6545,62939,IL,0.786,0.255,37.537396,-88.995135,404,Midwest,0.866,6.342,126.553,0,0,0,0.012,71.054,0.018,0.121,N,C,38.39703811,0.097625853,Tapir,62901,41810,22712,4/1/15,2/2/15,11/15/14,9/12/14,0
6548,62947,IL,0.827,0.221,37.533324,-88.4705,352,Midwest,0.117,9.75,179.625,0,0,0,0.009,7.883,0.002,0.026,N,C,29.62656484,29.55644926,Axolotl,62901,21057,27023,4/1/15,12/28/14,9/22/14,6/8/14,0
6549,62947,IL,0.827,0.221,37.533324,-88.4705,352,Midwest,0.117,9.75,179.625,0,0,0,0.009,7.883,0.002,0.026,N,C,48.66484524,0.17366037,Narwhal,62901,29845,14881,4/1/15,3/17/15,2/14/15,2/6/15,0
6552,62951,IL,0.777,0.283,37.827254,-88.924821,433,Midwest,3.159,10.038,280.744,0,0,0,0.04,216.733,0.023,0.072,Y,C,70.86756172,0.437742588,Tapir,62901,11003,03583,4/1/15,3/22/15,11/24/14,10/24/14,0
6553,62951,IL,0.777,0.283,37.827254,-88.924821,433,Midwest,3.159,10.038,280.744,0,0,0,0.04,216.733,0.023,0.072,Y,C,33.8379227,0.297816937,Platypus,62901,64134,21669,4/1/15,3/7/15,12/27/14,11/13/14,0
6554,62962,IL,0.915,0.098,37.094378,-89.361271,322,Midwest,0,0,0,0,0,0,0,2.089,0.171,0,N,C,50.66493972,0.031063182,Axolotl,62901,97086,23899,4/1/15,3/18/15,2/21/15,1/2/15,0
6555,62964,IL,0.739,0.253,37.134863,-89.215393,323,Midwest,1.407,5.676,144,0,0,0,0.06,55.376,0.017,0.165,Y,C,39.76796899,1.334222282,Axolotl,62901,61278,72658,4/1/15,11/30/14,10/6/14,10/1/14,0
6558,62967,IL,0.748,0.289,37.578519,-88.757253,404,Midwest,0,0,0,0,0,0,0.007,50.192,0.003,0.242,N,C,35.79665065,0.772155554,Mole Rat,62901,22723,03233,4/1/15,12/12/14,8/30/14,8/2/14,0
6560,62976,IL,0.808,0.155,37.224487,-89.212498,323,Midwest,0.266,0,0,0,0,0,0.013,17.816,0.005,0.379,N,C,30.17846968,0.115208672,Sun Bear,62901,59075,31321,4/1/15,3/10/15,11/22/14,9/28/14,0
6563,62979,IL,0.789,0.219,37.796088,-88.26047,381,Midwest,0.406,6.677,178.871,0,0,0,0.018,16.11,0.018,0.419,N,C,48.13302457,7.091631197,Rock Chuck,62901,30730,38581,4/1/15,3/3/15,12/23/14,11/3/14,0
6565,62982,IL,0.767,0.262,37.421112,-88.358101,290,Midwest,3.338,16.346,581.808,0,0,0,0.007,170.497,0.072,0.821,N,C,64.74492107,0.393507952,Rock Chuck,62901,43971,32824,4/1/15,1/2/15,12/31/14,10/8/14,0
6567,62983,IL,0.775,0.261,37.913501,-89.096434,462,Midwest,0.693,5.857,123.786,0,0,0,0.006,74.485,0.012,0.31,N,C,40.80521334,5.18922309,Narwhal,62901,59333,92676,4/1/15,3/2/15,2/26/15,11/24/14,0
6568,62990,IL,0.757,0.265,37.185242,-89.38694,322,Midwest,0.14,3.333,86.333,0,0,0,0.004,25.856,0.036,0.195,N,C,13.11745187,0.472909075,Sun Bear,62901,53576,51341,4/1/15,3/20/15,11/29/14,11/19/14,0
6569,62992,IL,0.763,0.22,37.270177,-89.138542,323,Midwest,0.518,0,0,0,0,0,0.039,29.687,0.007,0.361,N,C,39.55664588,0.52394371,Tapir,62901,47542,45153,4/1/15,2/25/15,1/7/15,10/27/14,0
6570,62994,IL,0.752,0.322,37.9073,-89.33296,417,Midwest,0.268,0,0,0,0,0,0.019,20.221,0.014,0.195,N,C,32.92311786,8.179254686,Narwhal,62901,55307,12475,4/1/15,3/28/15,3/26/15,2/20/15,0
6571,62997,IL,0.701,0.366,37.982951,-89.49663,439,Midwest,14.451,0,0,0,0,0,0,1731.214,0,0.975,N,C,34.89476326,4.626181429,Grey Goose,62901,56579,33881,4/1/15,3/2/15,12/12/14,9/10/14,0
6572,62998,IL,0.778,0.27,37.523734,-89.449304,333,Midwest,0.108,0,0,0,0,0,0.017,9.036,0.079,0.322,N,C,22.65325502,0.18035239,Rock Chuck,62901,49546,24070,4/1/15,12/3/14,9/25/14,6/15/14,0
6575,63014,MO,0.786,0.238,38.62534,-91.313598,545,Midwest,0.129,3.4,25.6,0,0,0,0.024,20.128,0.048,0.045,N,C,38.76222726,1.382398839,Mole Rat,63005,17087,87750,4/1/15,3/30/15,12/29/14,9/11/14,0
6577,63028,MO,0.75,0.321,38.128808,-90.394541,802,Midwest,5.234,9.844,309.82,0,0,0,0.043,216.002,0.01,0.024,Y,D,46.3474352,3.473195074,Platypus,63005,06082,17505,4/1/15,3/31/15,1/16/15,9/24/14,0
6580,63039,MO,0.791,0.241,38.495974,-90.829756,545,Midwest,4.702,0,0,0,0,0,0.024,189.655,0.002,0.205,N,C,48.25354272,0.954690574,Axolotl,63005,86432,63880,4/1/15,3/23/15,12/26/14,10/25/14,0
6583,63050,MO,0.756,0.321,38.263446,-90.57318,802,Midwest,2.898,5.992,159.395,0,0,0,0.026,174.473,0.007,0.049,N,D,30.35311732,0.498715898,Narwhal,63005,49304,74014,4/1/15,2/11/15,1/19/15,10/26/14,0
6584,63057,MO,1,0,38.3383,-90.3989,802,Midwest,137.255,0,0,0,0,0,0,1098.039,0,0,N,C,39.58999922,0.911840799,Platypus,63005,40219,31079,4/1/15,1/21/15,11/22/14,10/4/14,0
6585,63068,MO,0.75,0.317,38.549829,-91.245714,545,Midwest,1.44,8.492,263.585,0,0,0,0.04,54.369,0.009,0.047,N,D,51.33437965,4.756907587,Tapir,63005,57580,63750,4/1/15,2/21/15,12/31/14,11/3/14,0
6589,63087,MO,0.749,0.299,38.009188,-90.453604,918,Midwest,0.378,2,21.6,0,0,0,0.002,58.139,0.003,0.082,N,C,27.5957973,1.072138917,Tapir,63005,56458,18356,4/1/15,12/23/14,9/1/14,8/21/14,0
6595,63113,MO,0.747,0.246,38.657436,-90.24697,0,Midwest,84.712,11.921,297.474,0,0,0,0.076,5187.943,0,0,Y,D,48.78195856,4.01978524,Platypus,63101,47597,64847,4/1/15,1/27/15,10/9/14,6/17/14,0
6597,63122,MO,0.756,0.295,38.577268,-90.42424,552,Midwest,88.989,13.44,503.687,0,0,0,0.059,2718.765,0.005,0.01,Y,D,41.69713747,0.480024356,Tapir,63101,26152,11713,4/1/15,2/19/15,11/26/14,9/25/14,0
6599,63128,MO,0.809,0.227,38.490417,-90.38063,552,Midwest,52.288,16.112,759.754,0,0,0,0.046,1955.372,0.019,0,Y,D,44.9743073,0.859515547,Armadillo,63101,28578,30746,4/1/15,3/14/15,3/8/15,1/23/15,0
6605,63144,MO,0.813,0.202,38.618213,-90.348428,552,Midwest,283.284,16.593,694.164,0,0,0,0.124,3753.722,0,0.026,Y,D,32.08375381,2.770413018,Platypus,63101,46507,65720,4/1/15,2/6/15,12/21/14,10/8/14,0
6609,63336,MO,0.799,0.227,39.315932,-90.897257,899,Midwest,0.374,7.704,106.222,0,0,0,0.012,15.874,0.043,0.188,N,C,48.94506581,4.150993393,Mole Rat,63301,34231,16930,4/1/15,2/26/15,11/25/14,11/13/14,0
6611,63344,MO,0.725,0.338,39.218028,-91.031516,899,Midwest,0.229,7.833,483.111,0,0,0,0.021,21.178,0.003,0.077,N,C,42.54686934,0.398247816,Armadillo,63301,59028,16263,4/1/15,2/14/15,1/14/15,12/6/14,0
6613,63350,MO,0.767,0.258,38.918534,-91.353768,831,Midwest,0.415,0,498.7,0,0,0,0.037,23.332,0.021,0.157,N,C,42.88401364,12.92539369,Rock Chuck,63301,08324,57523,4/1/15,12/17/14,10/15/14,9/6/14,0
6617,63379,MO,0.709,0.389,38.995395,-90.984904,572,Midwest,3.601,11.213,363.305,0,0,0,0.051,172.306,0.011,0.024,Y,D,44.49975823,0.146292362,Narwhal,63301,71046,34669,4/1/15,3/4/15,11/8/14,8/15/14,0
6618,63381,MO,0.718,0.322,38.971658,-91.226661,572,Midwest,0.185,1.6,72.4,0,0,0,0.009,19.699,0.006,0.099,N,C,38.20169373,107.6137651,Axolotl,63301,62203,73105,4/1/15,12/5/14,9/25/14,6/3/14,0
6621,63387,MO,0.808,0.214,39.170178,-91.025999,572,Midwest,53.763,3.4,75.2,0,0,0,0,784.946,0.011,0.829,N,C,41.43255351,0.191472697,Mole Rat,63301,73134,03235,4/1/15,3/30/15,3/21/15,1/28/15,0
6624,63452,MO,0.763,0.274,40.100597,-91.834756,0,Midwest,0.292,7.893,241.786,0,0,0,0.008,12.155,0.001,0.134,N,C,52.65534424,3.157922876,Wolverine,63401,35221,54480,4/1/15,2/18/15,1/28/15,12/3/14,0
6625,63452,MO,0.763,0.274,40.100597,-91.834756,0,Midwest,0.292,7.893,241.786,0,0,0,0.008,12.155,0.001,0.134,N,C,28.11546318,2.512711608,Armadillo,63401,46619,97204,4/1/15,12/4/14,8/13/14,5/25/14,0
6626,63456,MO,0.755,0.275,39.671546,-91.705459,696,Midwest,0.586,10.472,286.019,0,0,0,0.077,23.156,0.024,0.037,Y,D,43.91753246,0.018169496,Axolotl,63401,48640,54836,4/1/15,2/15/15,11/7/14,10/16/14,0
6627,63463,MO,0.73,0.294,39.84648,-91.764302,641,Midwest,0.127,0,69.5,0,0,0,0.021,13.836,0.004,0.096,N,C,59.98351288,0.251899376,Wolverine,63401,78612,71259,4/1/15,12/11/14,11/22/14,8/4/14,0
6628,63463,MO,0.73,0.294,39.84648,-91.764302,641,Midwest,0.127,0,69.5,0,0,0,0.021,13.836,0.004,0.096,N,C,32.9400212,0.389437528,Grey Goose,63401,30513,21911,4/1/15,3/15/15,1/5/15,12/9/14,0
6631,63532,MO,0.757,0.276,39.760631,-92.56806,850,Midwest,0.45,3.087,62.174,0,0,0,0.034,25.838,0.015,0.035,Y,C,38.43379291,0.614621144,Tapir,63501,01541,25810,4/1/15,3/2/15,12/26/14,10/29/14,0
6635,63543,MO,0.713,0.255,40.352528,-92.004011,787,Midwest,0.077,4.333,74.333,0,0,0,0.014,9.078,0.006,0.164,N,C,35.75651496,0.607097762,Rock Chuck,63501,54819,18322,4/1/15,12/14/14,8/28/14,6/30/14,0
6637,63545,MO,0.782,0.235,40.254812,-92.940948,837,Midwest,0.149,5,164.765,0,0,0,0.008,9.706,0.004,0.078,N,C,41.90155885,0.610543275,Grey Goose,63501,35446,11580,4/1/15,2/24/15,1/18/15,9/22/14,0
6638,63545,MO,0.782,0.235,40.254812,-92.940948,837,Midwest,0.149,5,164.765,0,0,0,0.008,9.706,0.004,0.078,N,C,26.9896643,1.584517922,Grey Goose,63501,27041,32132,4/1/15,1/16/15,11/15/14,10/19/14,0
6644,63567,MO,0.745,0.299,40.408634,-92.759891,1067,Midwest,0.18,0,0,0,0,0,0.015,17.322,0,0,N,C,39.07094669,0.230715735,Mole Rat,63501,15046,14561,4/1/15,2/4/15,11/9/14,7/23/14,0
6646,63620,MO,0.762,0.262,37.415184,-90.608626,920,Midwest,0.118,0,0,0,0,0,0.014,8.272,0.005,0.046,N,C,51.31362213,0.12844023,Platypus,63601,40403,54022,4/1/15,2/7/15,1/4/15,12/5/14,0
6649,63629,MO,0.767,0.254,37.384146,-91.240787,742,Midwest,0.093,18.042,943.25,0,0,0,0.001,5.076,0.003,0.108,N,C,59.1908397,0.04122705,Axolotl,63601,76226,56321,4/1/15,2/15/15,12/24/14,12/2/14,0
6650,63629,MO,0.767,0.254,37.384146,-91.240787,742,Midwest,0.093,18.042,943.25,0,0,0,0.001,5.076,0.003,0.108,N,C,13.94104527,8.341319381,Axolotl,63601,18944,99360,4/1/15,1/17/15,9/25/14,9/17/14,0
6651,63629,MO,0.767,0.254,37.384146,-91.240787,742,Midwest,0.093,18.042,943.25,0,0,0,0.001,5.076,0.003,0.108,N,C,41.79304191,0.012903179,Axolotl,63601,08004,77623,4/1/15,1/21/15,1/6/15,9/13/14,0
6658,63675,MO,0.861,0.115,37.314182,-90.707814,920,Midwest,0.077,0,0,0,0,0,0.014,11.029,0,0,N,C,32.44406926,0.037779012,Narwhal,63601,52313,44490,4/1/15,12/30/14,9/24/14,6/15/14,0
6660,63738,MO,0.763,0.257,37.08902,-89.957113,497,Midwest,0,0,0,0,0,0,0,264.808,0.007,1,N,C,26.42066833,0.027790074,Axolotl,63701,22841,32550,4/1/15,3/10/15,2/12/15,1/7/15,0
6661,63744,MO,0.811,0.222,37.17533,-89.816154,429,Midwest,32.787,0,0,0,0,0,0,909.836,0,0.915,N,C,35.84563476,0.35641579,Narwhal,63701,83342,45152,4/1/15,12/14/14,10/22/14,9/6/14,0
6662,63744,MO,0.811,0.222,37.17533,-89.816154,429,Midwest,32.787,0,0,0,0,0,0,909.836,0,0.915,N,C,36.96284819,0.121877568,Axolotl,63701,40157,12923,4/1/15,12/19/14,9/20/14,6/6/14,0
6663,63745,MO,0.712,0.292,37.2528,-89.6594,429,Midwest,0.194,0,0,0,0,0,0,12.793,0.005,0.917,N,C,37.85659395,13.4207347,Armadillo,63701,56035,69044,4/1/15,1/2/15,11/29/14,8/15/14,0
6666,63760,MO,0.752,0.348,37.267328,-89.913838,420,Midwest,0.374,2.818,50.364,0,0,0,0,20.889,0.003,0.188,N,C,38.71972769,5.684490034,Sun Bear,63701,33875,45601,4/1/15,2/13/15,10/19/14,10/8/14,0
6668,63782,MO,0.792,0.204,37.06953,-90.015888,420,Midwest,0.065,0,0,0,0,0,0.031,17.788,0.005,0,N,C,31.0429323,5.715035668,Narwhal,63701,58220,91390,4/1/15,12/28/14,10/3/14,7/8/14,0
6671,63820,MO,0.779,0.163,36.825866,-89.319014,327,Midwest,2.075,0,0,0,0,0,0,468.88,0,0.324,N,C,56.472956,0.041248327,Rock Chuck,63801,75402,62812,4/1/15,1/21/15,10/14/14,9/12/14,0
6674,63829,MO,0.752,0.256,36.063097,-90.313066,272,Midwest,0.627,7.333,172.867,0,0,0,0.038,46.811,0.012,0.202,N,C,37.40736726,0.95543655,Armadillo,63801,29828,75247,4/1/15,2/14/15,12/7/14,11/10/14,0
6675,63830,MO,0.712,0.313,36.130392,-89.699617,282,Midwest,2.635,13.381,401.044,0,0,0,0.043,103.391,0.122,0.106,Y,D,31.47661949,4.155632275,Sun Bear,63801,33543,34606,4/1/15,3/22/15,12/24/14,12/3/14,0
6677,63853,MO,0.766,0.231,36.06678,-89.871232,282,Midwest,3.213,0,0,0,0,0,0,156.812,0,0.926,N,C,28.13410393,0.316360292,Narwhal,63801,78204,68307,4/1/15,3/13/15,1/28/15,10/23/14,0
6681,63880,MO,0.624,0.529,36.330258,-90.025707,272,Midwest,12.739,0,0,0,0,0,0,745.223,0.006,0.956,N,C,42.8757029,0.7729709,Sun Bear,63801,53711,00924,4/1/15,12/9/14,10/24/14,8/11/14,0
6684,63934,MO,0.761,0.358,37.232466,-90.353976,406,Midwest,0.34,0,0,0,0,0,0.023,17.06,0.001,0,N,C,28.13452287,17.59800958,Grey Goose,63901,04681,16412,4/1/15,1/3/15,10/12/14,8/17/14,0
6686,63942,MO,0.791,0.228,36.572196,-91.068006,345,Midwest,0.118,3.5,66.3,0,0,0,0.025,7.707,0.002,0,N,C,37.14540208,105.4405382,Mole Rat,63901,80438,85381,4/1/15,1/31/15,11/9/14,10/22/14,0
6687,63942,MO,0.791,0.228,36.572196,-91.068006,345,Midwest,0.118,3.5,66.3,0,0,0,0.025,7.707,0.002,0,N,C,37.82685318,0.8322917,Armadillo,63901,41513,48371,4/1/15,2/3/15,10/19/14,10/1/14,0
6690,63960,MO,0.762,0.296,36.952124,-90.137622,497,Midwest,0.438,6.25,153.981,0,0,0,0.021,28.025,0.027,0.138,N,D,29.66605167,0.04109558,Axolotl,63901,28350,31014,4/1/15,12/28/14,10/5/14,7/15/14,0
6692,64001,MO,0.764,0.277,39.116301,-93.549567,721,Midwest,0.558,4.364,85.909,0,0,0,0.004,16.645,0.002,0.541,N,C,45.09594721,0.223703837,Mole Rat,64001,29178,54460,4/1/15,12/27/14,9/6/14,8/20/14,0
6693,64029,MO,0.696,0.418,38.98235,-94.212418,931,Midwest,10.337,12.82,450.429,0,0,0,0.036,582.75,0.001,0.041,N,D,52.49527566,107.4835294,Narwhal,64001,88325,31561,4/1/15,2/13/15,10/22/14,8/7/14,0
6694,64035,MO,0.733,0.333,39.333807,-93.833658,826,Midwest,0.111,0,0,0,0,0,0.003,15.411,0.013,0.053,N,C,34.58400158,0.192593677,Axolotl,64001,50104,76681,4/1/15,12/24/14,12/4/14,10/2/14,0
6695,64040,MO,0.758,0.284,38.740178,-94.008113,830,Midwest,0.618,5.255,118.387,0,0,0,0.05,38.358,0.005,0.022,Y,C,27.90529528,1.910105854,Tapir,64001,03755,72325,4/1/15,2/25/15,12/16/14,9/30/14,0
6698,64055,MO,0.799,0.221,39.04989,-94.397568,931,Midwest,83.463,14.311,390.018,0,0,0,0.068,2767.759,0.002,0.02,Y,B,39.37209232,0.825346236,Grey Goose,64001,49848,30634,4/1/15,1/24/15,12/5/14,10/9/14,0
6699,64058,MO,0.735,0.337,39.182404,-94.313386,931,Midwest,1.873,12.227,363.121,0,0,0,0.019,188.983,0.052,0,Y,D,49.38103404,21.82102115,Narwhal,64001,06478,27105,4/1/15,3/16/15,1/25/15,10/17/14,0
6700,64063,MO,0.72,0.36,38.913184,-94.350594,931,Midwest,108.397,11.021,317.688,0,0,0,0.075,3252.554,0,0.052,Y,B,45.16346096,0.079938669,Axolotl,64001,28439,41568,4/1/15,12/3/14,8/15/14,4/25/14,0
6701,64064,MO,0.726,0.362,38.987328,-94.336244,931,Midwest,24.049,11.538,494.627,0,0,0,0.028,933.376,0.058,0.018,Y,B,40.30001958,0.494601499,Sun Bear,64001,62933,44814,4/1/15,3/11/15,12/10/14,11/1/14,0
6702,64066,MO,0.816,0.235,39.136738,-94.133716,931,Midwest,2.42,0,0,0,0,0,0,22.989,0.006,0.859,N,C,64.88019899,0.285092434,Tapir,64001,17751,62347,4/1/15,2/26/15,12/17/14,11/4/14,0
6705,64079,MO,0.731,0.355,39.373193,-94.783082,850,Midwest,2.983,8.171,249.736,0,0,0,0.024,133.01,0.017,0.066,N,D,42.11493834,0.185693185,Rock Chuck,64001,48377,38868,4/1/15,3/30/15,2/7/15,11/24/14,0
6715,64127,MO,0.704,0.296,39.089378,-94.53805,931,Midwest,63.082,13.235,477.265,0,0,0,0.066,4141.458,0,0.035,Y,D,37.95219966,25.71702542,Grey Goose,64101,63758,63937,4/1/15,12/5/14,9/8/14,6/11/14,0
6722,64166,MO,0.817,0.248,39.317695,-94.51958,857,Midwest,0.805,0,0,0,0,0,0,55.969,0,0,Y,B,47.72674947,0.65542207,Wolverine,64101,29687,45346,4/1/15,2/9/15,10/30/14,10/7/14,0
6724,64424,MO,0.747,0.28,40.265576,-94.021486,904,Midwest,0.855,10.894,255.914,0,0,0,0.077,25.971,0.006,0.034,Y,D,45.35794502,2.586332867,Wolverine,64401,46001,03751,4/1/15,1/28/15,11/5/14,8/31/14,0
6728,64436,MO,0.758,0.321,39.865127,-94.689884,1115,Midwest,0.686,2.909,100.955,0,0,0,0.013,24.359,0.015,0.099,N,C,41.50633512,0.493550784,Tapir,64401,95336,71356,4/1/15,3/11/15,1/15/15,12/24/14,0
